0.513 (0.513)	/award/award_category/winners./award/award_honor/award_winner <-- inv_/music/instrument/instrumentalists, inv_/award/award_winning_work/awards_won./award/award_honor/award
0.005 (0.005)	inv_/government/politician/government_positions_held./government/government_position_held/basic_title <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/people/person/employment_history./business/employment_tenure/company
0.005 (0.005)	inv_/government/politician/government_positions_held./government/government_position_held/basic_title <-- inv_/award/ranked_item/appears_in_ranked_lists./award/ranking/list, inv_/people/person/employment_history./business/employment_tenure/company
0.005 (0.005)	inv_/government/politician/government_positions_held./government/government_position_held/basic_title <-- inv_/people/person/employment_history./business/employment_tenure/company, /award/award_category/disciplines_or_subjects
0.005 (0.005)	inv_/government/politician/government_positions_held./government/government_position_held/basic_title <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/award/ranked_item/appears_in_ranked_lists./award/ranking/list
0.005 (0.005)	inv_/government/politician/government_positions_held./government/government_position_held/basic_title <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/film/film/featured_film_locations
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue <-- /government/politician/government_positions_held./government/government_position_held/legislative_sessions, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, /government/politician/government_positions_held./government/government_position_held/legislative_sessions
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue <-- inv_/base/biblioness/bibs_location/state, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue <-- /government/politician/government_positions_held./government/government_position_held/legislative_sessions, /government/politician/government_positions_held./government/government_position_held/legislative_sessions
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/base/biblioness/bibs_location/state
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue <-- inv_/people/person/nationality, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue <-- /sports/sports_team/colors, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue <-- inv_/film/film/costume_design_by, /government/politician/government_positions_held./government/government_position_held/legislative_sessions
0.004 (0.004)	inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue <-- inv_/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.006 (0.006)	inv_/business/business_operation/industry <-- inv_/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation, inv_/people/person/nationality
0.006 (0.006)	inv_/business/business_operation/industry <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/people/person/nationality
0.006 (0.006)	inv_/business/business_operation/industry <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/people/person/nationality
0.006 (0.006)	inv_/business/business_operation/industry <-- inv_/soccer/football_team/current_roster./soccer/football_roster_position/position, inv_/people/person/nationality
0.006 (0.006)	inv_/business/business_operation/industry <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/people/person/nationality
0.006 (0.006)	inv_/business/business_operation/industry <-- inv_/people/person/nationality, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.006 (0.006)	inv_/business/business_operation/industry <-- inv_/people/person/nationality, inv_/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation
0.006 (0.006)	inv_/business/business_operation/industry <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, inv_/people/person/nationality
0.006 (0.006)	inv_/business/business_operation/industry <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /influence/influence_node/peers./influence/peer_relationship/peers
0.005 (0.005)	inv_/business/business_operation/industry <-- inv_/film/film/featured_film_locations, inv_/people/person/nationality
0.005 (0.005)	inv_/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee <-- inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months, inv_/user/ktrueman/default_domain/international_organization/member_states
0.004 (0.004)	inv_/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, inv_/user/ktrueman/default_domain/international_organization/member_states
0.005 (0.005)	inv_/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee <-- /organization/organization_member/member_of./organization/organization_membership/organization, inv_/user/ktrueman/default_domain/international_organization/member_states
0.005 (0.005)	inv_/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee <-- inv_/olympics/olympic_games/sports, inv_/user/ktrueman/default_domain/international_organization/member_states
0.004 (0.004)	inv_/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee <-- /location/us_county/county_seat, inv_/user/ktrueman/default_domain/international_organization/member_states
0.004 (0.004)	inv_/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee <-- inv_/government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/user/ktrueman/default_domain/international_organization/member_states
0.004 (0.004)	inv_/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee <-- inv_/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program, inv_/user/ktrueman/default_domain/international_organization/member_states
0.004 (0.004)	inv_/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee <-- inv_/film/film/runtime./film/film_cut/film_release_region, inv_/user/ktrueman/default_domain/international_organization/member_states
0.004 (0.004)	inv_/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee <-- inv_/film/film/featured_film_locations, inv_/user/ktrueman/default_domain/international_organization/member_states
0.004 (0.004)	inv_/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee <-- inv_/tv/tv_network/programs./tv/tv_network_duration/program, inv_/user/ktrueman/default_domain/international_organization/member_states
0.661 (0.661)	inv_/location/location/contains <-- /people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony, /education/educational_institution/students_graduates./education/education/student
0.685 (0.685)	inv_/location/location/contains <-- /base/biblioness/bibs_location/state, /organization/organization/headquarters./location/mailing_address/state_province_region
0.684 (0.684)	inv_/location/location/contains <-- /people/person/places_lived./people/place_lived/location, /education/educational_institution/students_graduates./education/education/student
0.662 (0.662)	inv_/location/location/contains <-- /location/location/adjoin_s./location/adjoining_relationship/adjoins, /education/educational_institution/students_graduates./education/education/student
0.896 (0.896)	inv_/location/location/contains <-- /people/person/nationality, /education/educational_institution/students_graduates./education/education/student
0.645 (0.645)	inv_/location/location/contains <-- /organization/organization/headquarters./location/mailing_address/state_province_region, /education/educational_institution/students_graduates./education/education/student
0.614 (0.614)	inv_/location/location/contains <-- /base/biblioness/bibs_location/country, /organization/organization/headquarters./location/mailing_address/state_province_region
0.610 (0.610)	inv_/location/location/contains <-- /base/aareas/schema/administrative_area/administrative_parent, /organization/organization/headquarters./location/mailing_address/state_province_region
0.608 (0.608)	inv_/location/location/contains <-- /people/person/nationality, /organization/organization/headquarters./location/mailing_address/state_province_region
0.604 (0.604)	inv_/location/location/contains <-- /people/person/nationality, inv_/people/person/places_lived./people/place_lived/location
0.005 (0.005)	inv_/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend <-- inv_/film/film/story_by, /military/military_conflict/combatants./military/military_combatant_group/combatants
0.005 (0.005)	inv_/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend <-- inv_/people/person/employment_history./business/employment_tenure/company, /military/military_conflict/combatants./military/military_combatant_group/combatants
0.005 (0.005)	inv_/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, /military/military_conflict/combatants./military/military_combatant_group/combatants
0.004 (0.004)	inv_/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend <-- inv_/people/person/sibling_s./people/sibling_relationship/sibling, /military/military_conflict/combatants./military/military_combatant_group/combatants
0.004 (0.004)	inv_/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend <-- inv_/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation, /military/military_conflict/combatants./military/military_combatant_group/combatants
0.005 (0.005)	inv_/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend <-- inv_/sports/sport/pro_athletes./sports/pro_sports_played/athlete, /military/military_conflict/combatants./military/military_combatant_group/combatants
0.005 (0.005)	inv_/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend <-- /organization/organization_member/member_of./organization/organization_membership/organization, /military/military_conflict/combatants./military/military_combatant_group/combatants
0.005 (0.005)	inv_/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend <-- inv_/soccer/football_team/current_roster./soccer/football_roster_position/position, /military/military_conflict/combatants./military/military_combatant_group/combatants
0.004 (0.004)	inv_/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend <-- /award/award_category/disciplines_or_subjects, /military/military_conflict/combatants./military/military_combatant_group/combatants
0.004 (0.004)	inv_/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend <-- inv_/music/instrument/family, /military/military_conflict/combatants./military/military_combatant_group/combatants
0.005 (0.005)	inv_/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language
0.005 (0.005)	inv_/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/music/instrument/instrumentalists
0.005 (0.005)	inv_/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/olympics/olympic_games/sports
0.005 (0.005)	inv_/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members <-- inv_/people/person/employment_history./business/employment_tenure/company, /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season
0.005 (0.005)	inv_/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members <-- inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language, inv_/people/person/employment_history./business/employment_tenure/company
0.005 (0.005)	inv_/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members <-- inv_/people/person/employment_history./business/employment_tenure/company, /time/event/instance_of_recurring_event
0.005 (0.005)	inv_/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, /time/event/instance_of_recurring_event
0.005 (0.005)	inv_/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft
0.005 (0.005)	inv_/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members
0.005 (0.005)	inv_/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members <-- inv_/people/person/employment_history./business/employment_tenure/company, /organization/organization_member/member_of./organization/organization_membership/organization
0.004 (0.004)	inv_/education/educational_institution/colors <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/film/film/genre
0.004 (0.004)	inv_/education/educational_institution/colors <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /award/award_ceremony/awards_presented./award/award_honor/honored_for
0.004 (0.004)	inv_/education/educational_institution/colors <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/organization/organization_member/member_of./organization/organization_membership/organization
0.004 (0.004)	inv_/education/educational_institution/colors <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for
0.004 (0.004)	inv_/education/educational_institution/colors <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /time/event/instance_of_recurring_event
0.004 (0.004)	inv_/education/educational_institution/colors <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/award/award_winning_work/awards_won./award/award_honor/honored_for
0.004 (0.004)	inv_/education/educational_institution/colors <-- inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months, inv_/olympics/olympic_games/sports
0.004 (0.004)	inv_/education/educational_institution/colors <-- inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language, inv_/olympics/olympic_games/sports
0.004 (0.004)	inv_/education/educational_institution/colors <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/music/performance_role/regular_performances./music/group_membership/group
0.004 (0.004)	inv_/education/educational_institution/colors <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/music/record_label/artist
0.452 (0.452)	inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role <-- /music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.229 (0.229)	inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role <-- inv_/tv/tv_program/languages, /music/performance_role/guest_performances./music/recording_contribution/performance_role
0.254 (0.254)	inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role <-- /music/performance_role/track_performances./music/track_contribution/role, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.231 (0.231)	inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role <-- /award/award_winning_work/awards_won./award/award_honor/honored_for, /music/performance_role/guest_performances./music/recording_contribution/performance_role
0.229 (0.229)	inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role <-- inv_/medicine/disease/risk_factors, /music/performance_role/guest_performances./music/recording_contribution/performance_role
0.233 (0.233)	inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role <-- /music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/base/popstra/celebrity/dated./base/popstra/dated/participant
0.225 (0.225)	inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role <-- inv_/film/film/production_companies, /music/performance_role/guest_performances./music/recording_contribution/performance_role
0.224 (0.224)	inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role <-- inv_/base/popstra/celebrity/dated./base/popstra/dated/participant, /music/performance_role/guest_performances./music/recording_contribution/performance_role
0.224 (0.224)	inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role <-- /olympics/olympic_games/sports, /music/performance_role/guest_performances./music/recording_contribution/performance_role
0.223 (0.223)	inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role <-- /film/film/prequel, /music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school <-- inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month, inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months
0.004 (0.004)	inv_/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school <-- inv_/base/aareas/schema/administrative_area/capital, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.004 (0.004)	inv_/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school <-- inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.004 (0.004)	inv_/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school <-- inv_/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.004 (0.004)	inv_/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.004 (0.004)	inv_/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school <-- /location/us_county/county_seat, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.004 (0.004)	inv_/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/people/person/religion
0.004 (0.004)	inv_/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school <-- inv_/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.004 (0.004)	inv_/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school <-- inv_/base/aareas/schema/administrative_area/capital, inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months
0.004 (0.004)	inv_/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school <-- inv_/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program, inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months
0.006 (0.006)	inv_/dataworld/gardening_hint/split_to <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /influence/influence_node/peers./influence/peer_relationship/peers
0.006 (0.006)	inv_/dataworld/gardening_hint/split_to <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.006 (0.006)	inv_/dataworld/gardening_hint/split_to <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/film/film/music
0.006 (0.006)	inv_/dataworld/gardening_hint/split_to <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/base/biblioness/bibs_location/country
0.006 (0.006)	inv_/dataworld/gardening_hint/split_to <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/tv/tv_network/programs./tv/tv_network_duration/program
0.006 (0.006)	inv_/dataworld/gardening_hint/split_to <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/film/film/featured_film_locations
0.006 (0.006)	inv_/dataworld/gardening_hint/split_to <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.006 (0.006)	inv_/dataworld/gardening_hint/split_to <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /film/film/costume_design_by
0.006 (0.006)	inv_/dataworld/gardening_hint/split_to <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/film/film/personal_appearances./film/personal_film_appearance/person
0.006 (0.006)	inv_/dataworld/gardening_hint/split_to <-- inv_/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/people/person/spouse_s./people/marriage/spouse <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.004 (0.004)	inv_/people/person/spouse_s./people/marriage/spouse <-- /organization/organization_member/member_of./organization/organization_membership/organization, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.003 (0.003)	inv_/people/person/spouse_s./people/marriage/spouse <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/military/military_combatant/military_conflicts./military/military_combatant_group/combatants
0.003 (0.003)	inv_/people/person/spouse_s./people/marriage/spouse <-- inv_/film/film/personal_appearances./film/personal_film_appearance/person, /organization/organization_member/member_of./organization/organization_membership/organization
0.003 (0.003)	inv_/people/person/spouse_s./people/marriage/spouse <-- inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months, /organization/organization_member/member_of./organization/organization_membership/organization
0.003 (0.003)	inv_/people/person/spouse_s./people/marriage/spouse <-- /organization/organization_member/member_of./organization/organization_membership/organization, inv_/film/film/personal_appearances./film/personal_film_appearance/person
0.003 (0.003)	inv_/people/person/spouse_s./people/marriage/spouse <-- inv_/people/person/employment_history./business/employment_tenure/company, /education/educational_degree/people_with_this_degree./education/education/student
0.003 (0.003)	inv_/people/person/spouse_s./people/marriage/spouse <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for
0.003 (0.003)	inv_/people/person/spouse_s./people/marriage/spouse <-- inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months, inv_/film/film/personal_appearances./film/personal_film_appearance/person
0.003 (0.003)	inv_/people/person/spouse_s./people/marriage/spouse <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, inv_/military/military_combatant/military_conflicts./military/military_combatant_group/combatants
0.675 (0.675)	inv_/award/award_nominee/award_nominations./award/award_nomination/award <-- inv_/music/genre/parent_genre, /award/award_category/nominees./award/award_nomination/nominated_for
0.692 (0.692)	inv_/award/award_nominee/award_nominations./award/award_nomination/award <-- /award/award_category/winners./award/award_honor/award_winner, /award/award_category/nominees./award/award_nomination/nominated_for
0.666 (0.666)	inv_/award/award_nominee/award_nominations./award/award_nomination/award <-- /music/genre/parent_genre, /award/award_category/winners./award/award_honor/award_winner
0.809 (0.809)	inv_/award/award_nominee/award_nominations./award/award_nomination/award <-- /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor, /award/award_category/nominees./award/award_nomination/nominated_for
0.685 (0.685)	inv_/award/award_nominee/award_nominations./award/award_nomination/award <-- inv_/award/award_nominee/award_nominations./award/award_nomination/award, /award/award_category/winners./award/award_honor/award_winner
0.717 (0.717)	inv_/award/award_nominee/award_nominations./award/award_nomination/award <-- /film/film/produced_by, /award/award_category/nominees./award/award_nomination/nominated_for
0.688 (0.688)	inv_/award/award_nominee/award_nominations./award/award_nomination/award <-- inv_/award/award_winning_work/awards_won./award/award_honor/award, /award/award_category/nominees./award/award_nomination/nominated_for
0.693 (0.693)	inv_/award/award_nominee/award_nominations./award/award_nomination/award <-- inv_/award/award_ceremony/awards_presented./award/award_honor/award_winner, /award/award_category/nominees./award/award_nomination/nominated_for
0.657 (0.657)	inv_/award/award_nominee/award_nominations./award/award_nomination/award <-- inv_/award/award_winning_work/awards_won./award/award_honor/award, /award/award_category/winners./award/award_honor/award_winner
0.655 (0.655)	inv_/award/award_nominee/award_nominations./award/award_nomination/award <-- /award/award_nominee/award_nominations./award/award_nomination/award_nominee, /award/award_category/winners./award/award_honor/award_winner
0.005 (0.005)	inv_/award/award_ceremony/awards_presented./award/award_honor/honored_for <-- inv_/base/biblioness/bibs_location/state, inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program
0.005 (0.005)	inv_/award/award_ceremony/awards_presented./award/award_honor/honored_for <-- /location/hud_county_place/county, inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program
0.005 (0.005)	inv_/award/award_ceremony/awards_presented./award/award_honor/honored_for <-- /sports/sports_team/colors, inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program
0.005 (0.005)	inv_/award/award_ceremony/awards_presented./award/award_honor/honored_for <-- inv_/film/film/film_production_design_by, inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program
0.005 (0.005)	inv_/award/award_ceremony/awards_presented./award/award_honor/honored_for <-- inv_/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program, inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program
0.005 (0.005)	inv_/award/award_ceremony/awards_presented./award/award_honor/honored_for <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, /user/ktrueman/default_domain/international_organization/member_states
0.005 (0.005)	inv_/award/award_ceremony/awards_presented./award/award_honor/honored_for <-- inv_/base/biblioness/bibs_location/state, inv_/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for
0.005 (0.005)	inv_/award/award_ceremony/awards_presented./award/award_honor/honored_for <-- /location/us_county/county_seat, inv_/tv/tv_producer/programs_produced./tv/tv_producer_term/program
0.005 (0.005)	inv_/award/award_ceremony/awards_presented./award/award_honor/honored_for <-- inv_/people/person/nationality, /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor
0.005 (0.005)	inv_/award/award_ceremony/awards_presented./award/award_honor/honored_for <-- inv_/base/biblioness/bibs_location/state, /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor
0.004 (0.004)	inv_/organization/organization/headquarters./location/mailing_address/citytown <-- /organization/organization_member/member_of./organization/organization_membership/organization, inv_/film/film/film_production_design_by
0.004 (0.004)	inv_/organization/organization/headquarters./location/mailing_address/citytown <-- inv_/film/film/film_production_design_by, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/organization/organization/headquarters./location/mailing_address/citytown <-- inv_/film/film/film_production_design_by, inv_/film/film/film_production_design_by
0.004 (0.004)	inv_/organization/organization/headquarters./location/mailing_address/citytown <-- inv_/film/film/film_production_design_by, /influence/influence_node/peers./influence/peer_relationship/peers
0.004 (0.004)	inv_/organization/organization/headquarters./location/mailing_address/citytown <-- inv_/people/person/nationality, inv_/film/film/film_production_design_by
0.004 (0.004)	inv_/organization/organization/headquarters./location/mailing_address/citytown <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/film/film/film_production_design_by
0.004 (0.004)	inv_/organization/organization/headquarters./location/mailing_address/citytown <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /influence/influence_node/peers./influence/peer_relationship/peers
0.004 (0.004)	inv_/organization/organization/headquarters./location/mailing_address/citytown <-- inv_/film/film/film_production_design_by, inv_/film/film/prequel
0.004 (0.004)	inv_/organization/organization/headquarters./location/mailing_address/citytown <-- inv_/film/film/film_production_design_by, /organization/organization_member/member_of./organization/organization_membership/organization
0.004 (0.004)	inv_/organization/organization/headquarters./location/mailing_address/citytown <-- inv_/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation, inv_/film/film/film_production_design_by
0.512 (0.512)	inv_/location/statistical_region/religions./location/religion_percentage/religion <-- inv_/people/person/religion, inv_/location/statistical_region/religions./location/religion_percentage/religion
0.418 (0.418)	inv_/location/statistical_region/religions./location/religion_percentage/religion <-- /military/military_combatant/military_conflicts./military/military_combatant_group/combatants, inv_/location/statistical_region/religions./location/religion_percentage/religion
0.881 (0.881)	inv_/location/statistical_region/religions./location/religion_percentage/religion <-- /location/location/adjoin_s./location/adjoining_relationship/adjoins, inv_/location/statistical_region/religions./location/religion_percentage/religion
0.390 (0.390)	inv_/location/statistical_region/religions./location/religion_percentage/religion <-- inv_/location/statistical_region/religions./location/religion_percentage/religion, inv_/location/statistical_region/religions./location/religion_percentage/religion
0.369 (0.369)	inv_/location/statistical_region/religions./location/religion_percentage/religion <-- inv_/location/statistical_region/religions./location/religion_percentage/religion, inv_/people/person/religion
0.364 (0.364)	inv_/location/statistical_region/religions./location/religion_percentage/religion <-- /people/person/nationality, inv_/location/statistical_region/religions./location/religion_percentage/religion
0.349 (0.349)	inv_/location/statistical_region/religions./location/religion_percentage/religion <-- /location/location/adjoin_s./location/adjoining_relationship/adjoins, inv_/people/person/religion
0.295 (0.295)	inv_/location/statistical_region/religions./location/religion_percentage/religion <-- /people/person/spouse_s./people/marriage/location_of_ceremony, inv_/location/statistical_region/religions./location/religion_percentage/religion
