0.142 (0.142)	concept:atlocation <-- concept:persondiedincountry, concept:atlocation
0.008 (0.008)	concept:personborninlocation <-- inv_concept:hasofficeincountry, inv_concept:persondiedincountry
0.008 (0.008)	concept:personborninlocation <-- inv_concept:leaguestadiums, inv_concept:hasofficeincountry
0.057 (0.057)	concept:citylocatedincountry <-- inv_concept:parkincity, concept:statelocatedincountry
0.060 (0.060)	concept:citylocatedincountry <-- concept:statelocatedincountry, inv_concept:statehascapital
0.061 (0.061)	concept:citylocatedincountry <-- inv_concept:statehascapital, concept:statelocatedincountry
0.056 (0.056)	concept:citylocatedincountry <-- concept:persondiedincountry, concept:statelocatedincountry
0.058 (0.058)	concept:citylocatedincountry <-- concept:statelocatedincountry, concept:statelocatedincountry
0.060 (0.060)	concept:citylocatedincountry <-- concept:academicprogramatuniversity, concept:statelocatedincountry
0.057 (0.057)	concept:citylocatedincountry <-- concept:statelocatedincountry, concept:academicprogramatuniversity
0.058 (0.058)	concept:citylocatedincountry <-- inv_concept:organizationheadquarteredincountry, concept:statelocatedincountry
0.061 (0.061)	concept:citylocatedincountry <-- inv_concept:bankbankincountry, concept:statelocatedincountry
0.055 (0.055)	concept:citylocatedincountry <-- concept:sportsgameteam, concept:statelocatedincountry
0.009 (0.009)	concept:newspaperincity <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:specializationof
0.009 (0.009)	concept:newspaperincity <-- inv_concept:specializationof, inv_concept:politicianusmemberofpoliticalgroup
0.009 (0.009)	concept:newspaperincity <-- inv_concept:specializationof, inv_concept:specializationof
0.008 (0.008)	concept:newspaperincity <-- inv_concept:teamplaysagainstteam, inv_concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	concept:newspaperincity <-- inv_concept:persondiedincountry, inv_concept:specializationof
0.009 (0.009)	concept:newspaperincity <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	concept:newspaperincity <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:athleteplaysinleague
0.008 (0.008)	concept:newspaperincity <-- inv_concept:teamplaysagainstteam, inv_concept:specializationof
0.008 (0.008)	concept:newspaperincity <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:leaguestadiums
0.008 (0.008)	concept:newspaperincity <-- inv_concept:leaguestadiums, inv_concept:specializationof
0.008 (0.008)	concept:teamhomestadium <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:teamplaysagainstteam
0.008 (0.008)	concept:teamhomestadium <-- inv_concept:specializationof, inv_concept:teamplaysagainstteam
0.008 (0.008)	concept:teamhomestadium <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:specializationof
0.008 (0.008)	concept:teamhomestadium <-- inv_concept:specializationof, concept:teamplaysagainstteam
0.008 (0.008)	concept:teamhomestadium <-- inv_concept:specializationof, inv_concept:specializationof
0.008 (0.008)	concept:teamhomestadium <-- inv_concept:specializationof, inv_concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	concept:teamhomestadium <-- inv_concept:specializationof, concept:athletehomestadium
0.008 (0.008)	concept:teamhomestadium <-- inv_concept:teamplaysagainstteam, inv_concept:specializationof
0.008 (0.008)	concept:teamhomestadium <-- inv_concept:politicianusmemberofpoliticalgroup, concept:teamplaysagainstteam
0.008 (0.008)	concept:teamhomestadium <-- inv_concept:teamplaysagainstteam, inv_concept:politicianusmemberofpoliticalgroup
0.009 (0.009)	concept:agentcreated <-- inv_concept:coachesteam, concept:agentcollaborateswithagent
0.009 (0.009)	concept:agentcreated <-- inv_concept:coachesteam, concept:organizationalsoknownas
0.009 (0.009)	concept:agentcreated <-- inv_concept:politicianusmemberofpoliticalgroup, concept:agentcollaborateswithagent
0.009 (0.009)	concept:agentcreated <-- concept:athletehomestadium, concept:agentcollaborateswithagent
0.009 (0.009)	concept:agentcreated <-- inv_concept:hasofficeincountry, concept:agentcollaborateswithagent
0.009 (0.009)	concept:agentcreated <-- inv_concept:specializationof, concept:agentcollaborateswithagent
0.009 (0.009)	concept:agentcreated <-- concept:teamplaysagainstteam, concept:agentcollaborateswithagent
0.009 (0.009)	concept:agentcreated <-- inv_concept:teamplaysagainstteam, concept:agentcollaborateswithagent
0.009 (0.009)	concept:agentcreated <-- inv_concept:organizationheadquarteredincity, inv_concept:bankbankincountry
0.009 (0.009)	concept:agentcreated <-- inv_concept:athletehomestadium, concept:agentcollaborateswithagent
0.010 (0.010)	concept:buildinglocatedincity <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:politicianusmemberofpoliticalgroup
0.009 (0.009)	concept:buildinglocatedincity <-- inv_concept:teamplaysagainstteam, inv_concept:teamplaysagainstteam
0.010 (0.010)	concept:buildinglocatedincity <-- inv_concept:teamplaysagainstteam, inv_concept:politicianusmemberofpoliticalgroup
0.009 (0.009)	concept:buildinglocatedincity <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:leaguestadiums
0.010 (0.010)	concept:buildinglocatedincity <-- inv_concept:teamplaysagainstteam, inv_concept:leaguestadiums
0.009 (0.009)	concept:buildinglocatedincity <-- inv_concept:persondiedincountry, inv_concept:politicianusmemberofpoliticalgroup
0.010 (0.010)	concept:buildinglocatedincity <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:teamplaysagainstteam
0.009 (0.009)	concept:buildinglocatedincity <-- inv_concept:leaguestadiums, inv_concept:politicianusmemberofpoliticalgroup
0.009 (0.009)	concept:buildinglocatedincity <-- inv_concept:citycapitalofcountry, inv_concept:politicianusmemberofpoliticalgroup
0.009 (0.009)	concept:buildinglocatedincity <-- inv_concept:leaguestadiums, inv_concept:teamplaysagainstteam
0.009 (0.009)	concept:stadiumlocatedincity <-- inv_concept:citycapitalofcountry, concept:teamplaysagainstteam
0.009 (0.009)	concept:stadiumlocatedincity <-- concept:teamplaysagainstteam, inv_concept:citycapitalofcountry
0.009 (0.009)	concept:stadiumlocatedincity <-- inv_concept:leaguestadiums, inv_concept:citycapitalofcountry
0.009 (0.009)	concept:stadiumlocatedincity <-- inv_concept:citycapitalofcountry, inv_concept:citycapitalofcountry
0.009 (0.009)	concept:stadiumlocatedincity <-- inv_concept:teamplaysagainstteam, concept:parkincity
0.009 (0.009)	concept:stadiumlocatedincity <-- inv_concept:teamplaysagainstteam, inv_concept:citycapitalofcountry
0.009 (0.009)	concept:stadiumlocatedincity <-- inv_concept:citycapitalofcountry, concept:parkincity
0.009 (0.009)	concept:stadiumlocatedincity <-- inv_concept:specializationof, inv_concept:citycapitalofcountry
0.009 (0.009)	concept:stadiumlocatedincity <-- concept:parkincity, inv_concept:citycapitalofcountry
0.009 (0.009)	concept:stadiumlocatedincity <-- inv_concept:teamplaysagainstteam, concept:teamplaysagainstteam
0.008 (0.008)	concept:agentcontrols <-- inv_concept:teamplaysagainstteam, inv_concept:specializationof
0.008 (0.008)	concept:agentcontrols <-- inv_concept:specializationof, inv_concept:teamplaysagainstteam
0.008 (0.008)	concept:agentcontrols <-- inv_concept:teamplaysagainstteam, inv_concept:teamplaysagainstteam
0.008 (0.008)	concept:agentcontrols <-- inv_concept:specializationof, concept:athletehomestadium
0.008 (0.008)	concept:agentcontrols <-- inv_concept:specializationof, inv_concept:persondiedincountry
0.008 (0.008)	concept:agentcontrols <-- concept:athletehomestadium, inv_concept:persondiedincountry
0.008 (0.008)	concept:agentcontrols <-- inv_concept:teamplaysagainstteam, inv_concept:persondiedincountry
0.008 (0.008)	concept:agentcontrols <-- inv_concept:specializationof, concept:teamplaysagainstteam
0.008 (0.008)	concept:agentcontrols <-- inv_concept:teamplaysagainstteam, concept:athletehomestadium
0.008 (0.008)	concept:agentcontrols <-- inv_concept:teamplaysagainstteam, concept:teamplaysagainstteam
0.134 (0.134)	concept:subpartoforganization <-- inv_concept:organizationhiredperson, concept:subpartoforganization
0.165 (0.165)	concept:subpartoforganization <-- concept:synonymfor, concept:subpartoforganization
0.137 (0.137)	concept:subpartoforganization <-- inv_concept:personbelongstoorganization, concept:subpartoforganization
0.134 (0.134)	concept:subpartoforganization <-- inv_concept:cityalsoknownas, concept:subpartoforganization
0.139 (0.139)	concept:subpartoforganization <-- inv_concept:organizationalsoknownas, concept:subpartoforganization
0.154 (0.154)	concept:subpartoforganization <-- concept:organizationalsoknownas, concept:subpartoforganization
0.134 (0.134)	concept:subpartoforganization <-- inv_concept:organizationacronymhasname, concept:subpartoforganization
0.230 (0.230)	concept:subpartoforganization <-- concept:subpartoforganization, concept:subpartoforganization
0.182 (0.182)	concept:subpartoforganization <-- concept:organizationacronymhasname, concept:subpartoforganization
0.135 (0.135)	concept:subpartoforganization <-- concept:buildinglocatedincity, concept:subpartoforganization
0.008 (0.008)	concept:cityalsoknownas <-- inv_concept:coachesinleague, concept:lakeinstate
0.008 (0.008)	concept:cityalsoknownas <-- concept:lakeinstate, inv_concept:cityalsoknownas
0.009 (0.009)	concept:cityalsoknownas <-- inv_concept:hasofficeincountry, inv_concept:cityalsoknownas
0.008 (0.008)	concept:cityalsoknownas <-- concept:lakeinstate, inv_concept:coachesinleague
0.008 (0.008)	concept:cityalsoknownas <-- inv_concept:teamplaysagainstteam, inv_concept:cityalsoknownas
0.008 (0.008)	concept:cityalsoknownas <-- inv_concept:coachesinleague, inv_concept:cityalsoknownas
0.008 (0.008)	concept:cityalsoknownas <-- concept:lakeinstate, inv_concept:sportsgameteam
0.008 (0.008)	concept:cityalsoknownas <-- concept:coachesteam, inv_concept:cityalsoknownas
0.008 (0.008)	concept:cityalsoknownas <-- inv_concept:coachesinleague, inv_concept:coachesinleague
0.008 (0.008)	concept:cityalsoknownas <-- inv_concept:sportsgameteam, inv_concept:coachesinleague
0.009 (0.009)	concept:personchargedwithcrime <-- inv_concept:citycapitalofcountry, inv_concept:leaguestadiums
0.009 (0.009)	concept:personchargedwithcrime <-- inv_concept:specializationof, inv_concept:leaguestadiums
0.009 (0.009)	concept:personchargedwithcrime <-- inv_concept:teamplaysagainstteam, inv_concept:citycapitalofcountry
0.009 (0.009)	concept:personchargedwithcrime <-- inv_concept:leaguestadiums, inv_concept:leaguestadiums
0.009 (0.009)	concept:personchargedwithcrime <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:leaguestadiums
0.009 (0.009)	concept:personchargedwithcrime <-- inv_concept:teamplaysagainstteam, inv_concept:leaguestadiums
0.009 (0.009)	concept:personchargedwithcrime <-- inv_concept:specializationof, inv_concept:citycapitalofcountry
0.009 (0.009)	concept:personchargedwithcrime <-- inv_concept:specializationof, inv_concept:teamplaysagainstteam
0.009 (0.009)	concept:personchargedwithcrime <-- inv_concept:leaguestadiums, inv_concept:citycapitalofcountry
0.009 (0.009)	concept:personchargedwithcrime <-- inv_concept:citycapitalofcountry, inv_concept:teamplaysagainstteam
0.010 (0.010)	concept:organizationdissolvedatdate <-- inv_concept:specializationof, inv_concept:teamplaysagainstteam
0.010 (0.010)	concept:organizationdissolvedatdate <-- inv_concept:specializationof, inv_concept:politicianusmemberofpoliticalgroup
0.010 (0.010)	concept:organizationdissolvedatdate <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:specializationof
0.010 (0.010)	concept:organizationdissolvedatdate <-- inv_concept:persondiedincountry, inv_concept:politicianusmemberofpoliticalgroup
0.010 (0.010)	concept:organizationdissolvedatdate <-- inv_concept:teamplaysagainstteam, inv_concept:politicianusmemberofpoliticalgroup
0.010 (0.010)	concept:organizationdissolvedatdate <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:teamplaysagainstteam
0.010 (0.010)	concept:organizationdissolvedatdate <-- inv_concept:teamplaysagainstteam, inv_concept:persondiedincountry
0.010 (0.010)	concept:organizationdissolvedatdate <-- inv_concept:specializationof, inv_concept:persondiedincountry
0.010 (0.010)	concept:organizationdissolvedatdate <-- inv_concept:persondiedincountry, inv_concept:teamplaysagainstteam
0.010 (0.010)	concept:organizationdissolvedatdate <-- inv_concept:teamplaysagainstteam, inv_concept:teamplaysagainstteam
0.008 (0.008)	concept:leaguestadiums <-- inv_concept:citycapitalofcountry, inv_concept:specializationof
0.008 (0.008)	concept:leaguestadiums <-- concept:parkincity, inv_concept:specializationof
0.008 (0.008)	concept:leaguestadiums <-- inv_concept:specializationof, inv_concept:specializationof
0.008 (0.008)	concept:leaguestadiums <-- inv_concept:specializationof, inv_concept:teamplaysagainstteam
0.008 (0.008)	concept:leaguestadiums <-- inv_concept:teamplaysagainstteam, inv_concept:specializationof
0.008 (0.008)	concept:leaguestadiums <-- inv_concept:specializationof, concept:parkincity
0.008 (0.008)	concept:leaguestadiums <-- inv_concept:hasofficeincountry, inv_concept:specializationof
0.008 (0.008)	concept:leaguestadiums <-- inv_concept:teamplaysagainstteam, inv_concept:teamplaysagainstteam
0.008 (0.008)	concept:leaguestadiums <-- inv_concept:leaguestadiums, inv_concept:specializationof
0.008 (0.008)	concept:leaguestadiums <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:specializationof
0.716 (0.716)	concept:personhasresidenceingeopoliticallocation <-- inv_concept:stateorprovinceisborderedbystateorprovince, concept:personhasresidenceingeopoliticallocation
0.868 (0.868)	concept:personhasresidenceingeopoliticallocation <-- concept:personhasresidenceingeopoliticallocation, concept:personhasresidenceingeopoliticallocation
0.946 (0.946)	concept:personhasresidenceingeopoliticallocation <-- concept:stateorprovinceisborderedbystateorprovince, concept:personhasresidenceingeopoliticallocation
0.738 (0.738)	concept:personhasresidenceingeopoliticallocation <-- concept:personborninlocation, concept:personhasresidenceingeopoliticallocation
0.709 (0.709)	concept:personhasresidenceingeopoliticallocation <-- concept:riveremptiesintoriver, concept:personhasresidenceingeopoliticallocation
0.708 (0.708)	concept:personhasresidenceingeopoliticallocation <-- concept:coachesinleague, concept:personhasresidenceingeopoliticallocation
0.707 (0.707)	concept:personhasresidenceingeopoliticallocation <-- inv_concept:organizationheadquarteredinstateorprovince, concept:personhasresidenceingeopoliticallocation
0.705 (0.705)	concept:personhasresidenceingeopoliticallocation <-- concept:attractionofcity, concept:personhasresidenceingeopoliticallocation
0.703 (0.703)	concept:personhasresidenceingeopoliticallocation <-- inv_concept:personmovedtostateorprovince, concept:personhasresidenceingeopoliticallocation
0.701 (0.701)	concept:personhasresidenceingeopoliticallocation <-- inv_concept:statelocatedincountry, concept:personhasresidenceingeopoliticallocation
0.109 (0.109)	concept:synonymfor <-- concept:personbelongstoorganization, inv_concept:organizationalsoknownas
0.135 (0.135)	concept:synonymfor <-- concept:organizationalsoknownas, inv_concept:organizationalsoknownas
0.113 (0.113)	concept:synonymfor <-- inv_concept:organizationhiredperson, inv_concept:organizationalsoknownas
0.123 (0.123)	concept:synonymfor <-- inv_concept:organizationacronymhasname, inv_concept:organizationalsoknownas
0.162 (0.162)	concept:synonymfor <-- inv_concept:organizationalsoknownas, inv_concept:organizationalsoknownas
0.147 (0.147)	concept:synonymfor <-- concept:synonymfor, inv_concept:organizationalsoknownas
0.113 (0.113)	concept:synonymfor <-- concept:agentbelongstoorganization, inv_concept:organizationalsoknownas
0.112 (0.112)	concept:synonymfor <-- inv_concept:agentcreated, inv_concept:organizationalsoknownas
0.109 (0.109)	concept:synonymfor <-- inv_concept:agentbelongstoorganization, inv_concept:organizationalsoknownas
0.104 (0.104)	concept:synonymfor <-- inv_concept:synonymfor, inv_concept:organizationalsoknownas
0.298 (0.298)	concept:organizationheadquarteredincountry <-- concept:organizationheadquarteredincountry, inv_concept:organizationacronymhasname
0.397 (0.397)	concept:organizationheadquarteredincountry <-- concept:organizationheadquarteredincountry, concept:organizationacronymhasname
0.274 (0.274)	concept:organizationheadquarteredincountry <-- inv_concept:organizationacronymhasname, concept:organizationheadquarteredincountry
0.469 (0.469)	concept:organizationheadquarteredincountry <-- concept:organizationheadquarteredincountry, concept:organizationheadquarteredincountry
0.243 (0.243)	concept:organizationheadquarteredincountry <-- inv_concept:synonymfor, concept:organizationheadquarteredincountry
0.236 (0.236)	concept:organizationheadquarteredincountry <-- concept:organizationheadquarteredincountry, concept:synonymfor
0.225 (0.225)	concept:organizationheadquarteredincountry <-- concept:organizationheadquarteredincountry, inv_concept:synonymfor
0.218 (0.218)	concept:organizationheadquarteredincountry <-- concept:organizationacronymhasname, concept:organizationheadquarteredincountry
0.226 (0.226)	concept:organizationheadquarteredincountry <-- inv_concept:organizationalsoknownas, concept:organizationheadquarteredincountry
0.217 (0.217)	concept:organizationheadquarteredincountry <-- concept:organizationheadquarteredincountry, concept:subpartoforganization
0.008 (0.008)	concept:parkincity <-- inv_concept:citycapitalofcountry, concept:parkincity
0.008 (0.008)	concept:parkincity <-- inv_concept:specializationof, concept:parkincity
0.008 (0.008)	concept:parkincity <-- concept:parkincity, inv_concept:athleteplaysinleague
0.008 (0.008)	concept:parkincity <-- concept:parkincity, concept:parkincity
0.008 (0.008)	concept:parkincity <-- concept:athletehomestadium, inv_concept:athleteplaysinleague
0.008 (0.008)	concept:parkincity <-- concept:athletehomestadium, concept:parkincity
0.008 (0.008)	concept:parkincity <-- inv_concept:athleteplaysinleague, inv_concept:athleteplaysinleague
0.008 (0.008)	concept:parkincity <-- inv_concept:athleteplaysinleague, concept:parkincity
0.008 (0.008)	concept:parkincity <-- inv_concept:citycapitalofcountry, inv_concept:athleteplaysinleague
0.008 (0.008)	concept:parkincity <-- inv_concept:specializationof, inv_concept:athleteplaysinleague
0.009 (0.009)	concept:hasofficeincountry <-- inv_concept:leaguestadiums, inv_concept:leaguestadiums
0.009 (0.009)	concept:hasofficeincountry <-- inv_concept:citycapitalofcountry, inv_concept:leaguestadiums
0.009 (0.009)	concept:hasofficeincountry <-- inv_concept:teamplaysagainstteam, inv_concept:leaguestadiums
0.009 (0.009)	concept:hasofficeincountry <-- inv_concept:specializationof, inv_concept:leaguestadiums
0.008 (0.008)	concept:hasofficeincountry <-- inv_concept:citycapitalofcountry, inv_concept:teamplaysagainstteam
0.008 (0.008)	concept:hasofficeincountry <-- inv_concept:leaguestadiums, inv_concept:citycapitalofcountry
0.008 (0.008)	concept:hasofficeincountry <-- inv_concept:leaguestadiums, inv_concept:teamplaysagainstteam
0.008 (0.008)	concept:hasofficeincountry <-- concept:athletehomestadium, inv_concept:leaguestadiums
0.008 (0.008)	concept:hasofficeincountry <-- inv_concept:persondiedincountry, inv_concept:leaguestadiums
0.008 (0.008)	concept:hasofficeincountry <-- inv_concept:leaguestadiums, concept:newspaperincity
0.009 (0.009)	concept:persongraduatedschool <-- inv_concept:specializationof, concept:athletehomestadium
0.009 (0.009)	concept:persongraduatedschool <-- inv_concept:citycapitalofcountry, concept:athletehomestadium
0.009 (0.009)	concept:persongraduatedschool <-- inv_concept:specializationof, inv_concept:specializationof
0.009 (0.009)	concept:persongraduatedschool <-- concept:athletehomestadium, inv_concept:citycapitalofcountry
0.009 (0.009)	concept:persongraduatedschool <-- inv_concept:citycapitalofcountry, inv_concept:specializationof
0.009 (0.009)	concept:persongraduatedschool <-- inv_concept:specializationof, inv_concept:citycapitalofcountry
0.009 (0.009)	concept:persongraduatedschool <-- inv_concept:teamplaysagainstteam, inv_concept:specializationof
0.009 (0.009)	concept:persongraduatedschool <-- inv_concept:specializationof, inv_concept:leaguestadiums
0.009 (0.009)	concept:persongraduatedschool <-- inv_concept:specializationof, inv_concept:teamplaysagainstteam
0.009 (0.009)	concept:persongraduatedschool <-- inv_concept:leaguestadiums, inv_concept:specializationof
0.047 (0.047)	concept:agentbelongstoorganization <-- inv_concept:personbelongstoorganization, concept:agentbelongstoorganization
0.046 (0.046)	concept:agentbelongstoorganization <-- concept:buildinglocatedincity, concept:agentbelongstoorganization
0.046 (0.046)	concept:agentbelongstoorganization <-- inv_concept:agentcollaborateswithagent, concept:agentbelongstoorganization
0.050 (0.050)	concept:agentbelongstoorganization <-- concept:personbelongstoorganization, concept:agentbelongstoorganization
0.046 (0.046)	concept:agentbelongstoorganization <-- concept:synonymfor, concept:agentbelongstoorganization
0.046 (0.046)	concept:agentbelongstoorganization <-- inv_concept:organizationacronymhasname, concept:agentbelongstoorganization
0.046 (0.046)	concept:agentbelongstoorganization <-- concept:riveremptiesintoriver, concept:agentbelongstoorganization
0.046 (0.046)	concept:agentbelongstoorganization <-- concept:agentbelongstoorganization, concept:agentbelongstoorganization
0.045 (0.045)	concept:agentbelongstoorganization <-- inv_concept:agentbelongstoorganization, concept:agentbelongstoorganization
0.045 (0.045)	concept:agentbelongstoorganization <-- inv_concept:citylocatedincountry, concept:agentbelongstoorganization
0.008 (0.008)	concept:specializationof <-- inv_concept:citycapitalofcountry, inv_concept:specializationof
0.008 (0.008)	concept:specializationof <-- inv_concept:specializationof, inv_concept:specializationof
0.008 (0.008)	concept:specializationof <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:specializationof
0.008 (0.008)	concept:specializationof <-- inv_concept:teamplaysagainstteam, inv_concept:citycapitalofcountry
0.008 (0.008)	concept:specializationof <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	concept:specializationof <-- inv_concept:specializationof, inv_concept:citycapitalofcountry
0.008 (0.008)	concept:specializationof <-- inv_concept:citycapitalofcountry, inv_concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	concept:specializationof <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:citycapitalofcountry
0.008 (0.008)	concept:specializationof <-- inv_concept:teamplaysagainstteam, inv_concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	concept:specializationof <-- inv_concept:specializationof, inv_concept:politicianusmemberofpoliticalgroup
0.010 (0.010)	concept:agentcollaborateswithagent <-- inv_concept:thinghasshape, concept:agentcollaborateswithagent
0.010 (0.010)	concept:agentcollaborateswithagent <-- inv_concept:athletehomestadium, concept:agentcollaborateswithagent
0.010 (0.010)	concept:agentcollaborateswithagent <-- concept:parkincity, concept:agentcollaborateswithagent
0.011 (0.011)	concept:agentcollaborateswithagent <-- concept:politicianusmemberofpoliticalgroup, concept:agentcollaborateswithagent
0.010 (0.010)	concept:agentcollaborateswithagent <-- inv_concept:specializationof, concept:agentcollaborateswithagent
0.010 (0.010)	concept:agentcollaborateswithagent <-- concept:athleteplaysinleague, concept:agentcollaborateswithagent
0.010 (0.010)	concept:agentcollaborateswithagent <-- inv_concept:politicianusmemberofpoliticalgroup, concept:agentcollaborateswithagent
0.010 (0.010)	concept:agentcollaborateswithagent <-- inv_concept:newspaperincity, concept:agentcollaborateswithagent
0.010 (0.010)	concept:agentcollaborateswithagent <-- concept:politicianusmemberofpoliticalgroup, inv_concept:agentcollaborateswithagent
0.010 (0.010)	concept:agentcollaborateswithagent <-- inv_concept:athleteplaysinleague, concept:agentcollaborateswithagent
0.935 (0.935)	concept:atdate <-- concept:atdate, concept:teamhomestadium
0.950 (0.950)	concept:atdate <-- concept:atdate, inv_concept:leaguestadiums
0.939 (0.939)	concept:atdate <-- concept:atdate, inv_concept:citycapitalofcountry
0.934 (0.934)	concept:atdate <-- concept:atdate, inv_concept:hasofficeincountry
0.937 (0.937)	concept:atdate <-- concept:atdate, inv_concept:coachesteam
0.938 (0.938)	concept:atdate <-- concept:atdate, inv_concept:headquarteredin
0.932 (0.932)	concept:atdate <-- concept:atdate, inv_concept:lakeinstate
0.929 (0.929)	concept:atdate <-- concept:atdate, inv_concept:athletehomestadium
0.927 (0.927)	concept:atdate <-- concept:atdate, inv_concept:coachesinleague
0.927 (0.927)	concept:atdate <-- concept:atdate, concept:attractionofcity
0.015 (0.015)	concept:politicianusmemberofpoliticalgroup <-- inv_concept:teamalsoknownas, concept:agentcollaborateswithagent
0.017 (0.017)	concept:politicianusmemberofpoliticalgroup <-- concept:athleteplaysinleague, concept:agentcollaborateswithagent
0.017 (0.017)	concept:politicianusmemberofpoliticalgroup <-- concept:politicianusmemberofpoliticalgroup, concept:agentcollaborateswithagent
0.015 (0.015)	concept:politicianusmemberofpoliticalgroup <-- inv_concept:agentcollaborateswithagent, inv_concept:agentcollaborateswithagent
0.015 (0.015)	concept:politicianusmemberofpoliticalgroup <-- concept:personbelongstoorganization, concept:agentcollaborateswithagent
0.015 (0.015)	concept:politicianusmemberofpoliticalgroup <-- inv_concept:citylocatedincountry, concept:agentcollaborateswithagent
0.017 (0.017)	concept:politicianusmemberofpoliticalgroup <-- inv_concept:agentcollaborateswithagent, concept:agentcollaborateswithagent
0.015 (0.015)	concept:politicianusmemberofpoliticalgroup <-- inv_concept:stadiumlocatedincity, concept:agentcollaborateswithagent
0.015 (0.015)	concept:politicianusmemberofpoliticalgroup <-- concept:personbelongstoorganization, inv_concept:agentcollaborateswithagent
0.015 (0.015)	concept:politicianusmemberofpoliticalgroup <-- inv_concept:newspaperincity, concept:agentcollaborateswithagent
0.240 (0.240)	inv_concept:atlocation <-- concept:mutualproxyfor, concept:atdate
0.202 (0.202)	inv_concept:atlocation <-- concept:countrycurrency, concept:locationlocatedwithinlocation
0.196 (0.196)	inv_concept:atlocation <-- concept:mutualproxyfor, inv_concept:istallerthan
0.166 (0.166)	inv_concept:atlocation <-- inv_concept:proxyfor, concept:atdate
0.171 (0.171)	inv_concept:atlocation <-- inv_concept:istallerthan, concept:atdate
0.164 (0.164)	inv_concept:atlocation <-- inv_concept:personborninlocation, concept:atdate
0.156 (0.156)	inv_concept:atlocation <-- concept:specializationof, concept:atdate
0.156 (0.156)	inv_concept:atlocation <-- concept:parkincity, concept:atdate
0.154 (0.154)	inv_concept:atlocation <-- concept:mutualproxyfor, inv_concept:coachesteam
0.152 (0.152)	inv_concept:atlocation <-- concept:mutualproxyfor, concept:parkincity
0.008 (0.008)	inv_concept:agentinvolvedwithitem <-- inv_concept:teamplaysagainstteam, inv_concept:leaguestadiums
0.008 (0.008)	inv_concept:agentinvolvedwithitem <-- inv_concept:citycapitalofcountry, inv_concept:teamplaysagainstteam
0.008 (0.008)	inv_concept:agentinvolvedwithitem <-- inv_concept:specializationof, inv_concept:leaguestadiums
0.008 (0.008)	inv_concept:agentinvolvedwithitem <-- inv_concept:leaguestadiums, inv_concept:teamplaysagainstteam
0.008 (0.008)	inv_concept:agentinvolvedwithitem <-- inv_concept:teamplaysagainstteam, inv_concept:teamplaysagainstteam
0.008 (0.008)	inv_concept:agentinvolvedwithitem <-- inv_concept:specializationof, inv_concept:citycapitalofcountry
0.008 (0.008)	inv_concept:agentinvolvedwithitem <-- inv_concept:citycapitalofcountry, inv_concept:specializationof
0.008 (0.008)	inv_concept:agentinvolvedwithitem <-- inv_concept:citycapitalofcountry, inv_concept:leaguestadiums
0.008 (0.008)	inv_concept:agentinvolvedwithitem <-- inv_concept:specializationof, inv_concept:teamplaysagainstteam
0.008 (0.008)	inv_concept:agentinvolvedwithitem <-- inv_concept:citycapitalofcountry, concept:athletehomestadium
0.008 (0.008)	inv_concept:attractionofcity <-- inv_concept:teamplaysagainstteam, inv_concept:teamplaysagainstteam
0.008 (0.008)	inv_concept:attractionofcity <-- inv_concept:leaguestadiums, inv_concept:teamplaysagainstteam
0.008 (0.008)	inv_concept:attractionofcity <-- inv_concept:hasofficeincountry, inv_concept:teamplaysagainstteam
0.008 (0.008)	inv_concept:attractionofcity <-- inv_concept:athletehomestadium, inv_concept:teamplaysagainstteam
0.008 (0.008)	inv_concept:attractionofcity <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:teamplaysagainstteam
0.008 (0.008)	inv_concept:attractionofcity <-- inv_concept:attractionofcity, inv_concept:teamplaysagainstteam
0.008 (0.008)	inv_concept:attractionofcity <-- inv_concept:persondiedincountry, inv_concept:teamplaysagainstteam
0.008 (0.008)	inv_concept:attractionofcity <-- concept:lakeinstate, inv_concept:teamplaysagainstteam
0.008 (0.008)	inv_concept:attractionofcity <-- concept:athleteplaysinleague, inv_concept:teamplaysagainstteam
